paper_title,DOI,year,Provenance,Ref,Feedstock,Family_std,C_feed_wt_pct,H_feed_wt_pct,O_feed_wt_pct,N_feed_wt_pct,S_feed_wt_pct,Ash_feed_wt_pct,Lignin_feed_wt_pct,Cellulose_feed_wt_pct,Hemicellulose_feed_wt_pct,Extractives_feed_wt_pct,LCH_total_wt_pct,Lignin_share_pct,Holo_share_pct,Lignin_from_LCH_wt_pct,Cellulose_from_LCH_wt_pct,Hemicellulose_from_LCH_wt_pct,Moisture_min_wt_pct_ar,Moisture_max_wt_pct_ar,O_C_feed_molar,H_C_feed_molar,HHV_feed_MJ_per_kg,LRI,LRI_imputed,sum_LCH_wt_pct,sum_CHONSAsh_wt_pct,sum_CHONS_wt_pct,LCH_closure_flag,process_type,process_subtype,reactor,atmosphere,solvent_or_medium,T_reaction_C,t_residence_min,t_ramp_min,IC_feed_wt_pct_slurry,pressure_reaction_MPa,heating_rate_C_per_min,stirring_rpm,water_biomass_ratio_kg_kg,catalyst,cat_biomass_ratio_kg_kg,yield_basis,separation_method,Yield_biooil_wt_pct,Yield_char_wt_pct,Yield_aqueous_wt_pct,Yield_gas_wt_pct,Yield_gas_water_wt_pct,Energy_yield_biooil_pct,Energy_yield_char_pct,Carbon_yield_biooil_pct,Carbon_yield_char_pct,HHV_biooil_MJ_per_kg,C_biooil_wt_pct,H_biooil_wt_pct,O_biooil_wt_pct,N_biooil_wt_pct,S_biooil_wt_pct,O_C_biooil_molar,H_C_biooil_molar,HHV_char_MJ_per_kg,C_char_wt_pct,H_char_wt_pct,O_char_wt_pct,N_char_wt_pct,S_char_wt_pct,O_C_char_molar,H_C_char_molar,LCH_total_imputed_wt_pct,Lignin_share_imputed_pct,C_Note,C_method,O/C_Note,OC_method,H/C_Note,HC_method,t_note,HHV_feedstock_method,HHV_feedstock_imputed,HHV_biooil_method,HHV_biochar_method,S_method,S_biooil_method,S_biochar_method,Lignin_method,Lignin_imputed,cellulose_method,cellulose_imputed,hemicellulose_method,hemicellulose_imputed,Ash_method,Ash_imputed,LRI_imputed_source,LCH_total_imputed_source,Lignin_share_imputed_source
Catalytic hydrothermal liquefaction of biomass into bio-oils and other value-added products – A review,10.1016/j.fuel.2020.119053,2021,"Singh et al., Bioresource Technology, 2015",Ref_49_Nagappan_2021,Water hyacinth (Eichhornia crassipes),Aquatic Biomass,34.98,6.46,34.53,,,21.8,10.0,42.25639818731828,25.180446345972182,,77.43684453329047,0.12913749340213562,0.8708625065978643,,,,,,0.740351629502573,2.2161234991423675,14.93,0.453,0.453,77.43684453329047,97.77,75.97,OK,Hydrothermal,HTL,"500 mL HP autoclave, vertical agitation (~50 cycles/min)",,Water,280.0,45.0,,14.2857,Autogenous (~6.2–9.0 MPa; ~900–1300 psi),5.0,,,H2O,,wt% of dry feed,Ether extract (bio-oil1) → dry Na2SO4 → rotavap (rt); Soxhlet of solids with acetone (bio-oil2); residue dried at 80°C,15.0,17.0,61.0,7.0,68.0,,,,,,,,,,,,,,,,,,,,,77.43684453329047,0.12913749340213562,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,"Literature: Missing source, to be filled",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,,False,formula,formula,formula
Catalytic hydrothermal liquefaction of biomass into bio-oils and other value-added products – A review,10.1016/j.fuel.2020.119053,2021,"Singh et al., Bioresource Technology, 2015",Ref_49_Nagappan_2021,Water hyacinth (Eichhornia crassipes),Aquatic Biomass,34.98,6.46,34.53,,,21.8,10.0,42.25639818731828,25.180446345972182,,77.43684453329047,0.12913749340213562,0.8708625065978643,,,,,,0.740351629502573,2.2161234991423675,14.93,0.453,0.453,77.43684453329047,97.77,75.97,OK,Hydrothermal,HTL,"500 mL HP autoclave, vertical agitation (~50 cycles/min)",,Water,280.0,60.0,,14.2857,Autogenous (~6.2–9.0 MPa; ~900–1300 psi),5.0,,,H2O,,wt% of dry feed,Ether extract (bio-oil1) → dry Na2SO4 → rotavap (rt); Soxhlet of solids with acetone (bio-oil2); residue dried at 80°C,15.0,16.0,61.0,8.0,69.0,,,,,,,,,,,,,,,,,,,,,77.43684453329047,0.12913749340213562,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,"Literature: Missing source, to be filled",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,,False,formula,formula,formula
Catalytic hydrothermal liquefaction of biomass into bio-oils and other value-added products – A review,10.1016/j.fuel.2020.119053,2021,"Singh et al., Bioresource Technology, 2015",Ref_49_Nagappan_2021,Water hyacinth (Eichhornia crassipes),Aquatic Biomass,34.98,6.46,34.53,,,21.8,10.0,42.25639818731828,25.180446345972182,,77.43684453329047,0.12913749340213562,0.8708625065978643,,,,,,0.740351629502573,2.2161234991423675,14.93,0.453,0.453,77.43684453329047,97.77,75.97,OK,Hydrothermal,HTL,"500 mL HP autoclave, vertical agitation (~50 cycles/min)",,Water,280.0,15.0,,25.0,Autogenous (~6.2–9.0 MPa; ~900–1300 psi),5.0,,,H2O,,wt% of dry feed,Ether extract (bio-oil1) → dry Na2SO4 → rotavap (rt); Soxhlet of solids with acetone (bio-oil2); residue dried at 80°C,6.0,47.0,38.0,9.0,47.0,,,,,,,,,,,,,,,,,,,,,77.43684453329047,0.12913749340213562,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,"Literature: Missing source, to be filled",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,,False,formula,formula,formula
Catalytic hydrothermal liquefaction of biomass into bio-oils and other value-added products – A review,10.1016/j.fuel.2020.119053,2021,"Singh et al., Bioresource Technology, 2015",Ref_49_Nagappan_2021,Water hyacinth (Eichhornia crassipes),Aquatic Biomass,34.98,6.46,34.53,,,21.8,10.0,42.25639818731828,25.180446345972182,,77.43684453329047,0.12913749340213562,0.8708625065978643,,,,,,0.740351629502573,2.2161234991423675,14.93,0.453,0.453,77.43684453329047,97.77,75.97,OK,Hydrothermal,HTL,"500 mL HP autoclave, vertical agitation (~50 cycles/min)",,Water,280.0,15.0,,14.2857,Autogenous (~6.2–9.0 MPa; ~900–1300 psi),5.0,,,H2O,,wt% of dry feed,Ether extract (bio-oil1) → dry Na2SO4 → rotavap (rt); Soxhlet of solids with acetone (bio-oil2); residue dried at 80°C,16.0,16.0,57.0,11.0,68.0,,,,,,,,,,,,,,,,,,,,,77.43684453329047,0.12913749340213562,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,"Literature: Missing source, to be filled",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,,False,formula,formula,formula
Catalytic hydrothermal liquefaction of biomass into bio-oils and other value-added products – A review,10.1016/j.fuel.2020.119053,2021,"Singh et al., Bioresource Technology, 2015",Ref_49_Nagappan_2021,Water hyacinth (Eichhornia crassipes),Aquatic Biomass,34.98,6.46,34.53,,,21.8,10.0,42.25639818731828,25.180446345972182,,77.43684453329047,0.12913749340213562,0.8708625065978643,,,,,,0.740351629502573,2.2161234991423675,14.93,0.453,0.453,77.43684453329047,97.77,75.97,OK,Hydrothermal,HTL,"500 mL HP autoclave, vertical agitation (~50 cycles/min)",,Water,280.0,15.0,,7.6923,Autogenous (~6.2–9.0 MPa; ~900–1300 psi),5.0,,,H2O,,wt% of dry feed,Ether extract (bio-oil1) → dry Na2SO4 → rotavap (rt); Soxhlet of solids with acetone (bio-oil2); residue dried at 80°C,18.0,13.0,63.0,6.0,69.0,,,,,,,,,,,,,,,,,,,,,77.43684453329047,0.12913749340213562,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,"Literature: Missing source, to be filled",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,,False,formula,formula,formula
Catalytic hydrothermal liquefaction of biomass into bio-oils and other value-added products – A review,10.1016/j.fuel.2020.119053,2021,"Singh et al., Bioresource Technology, 2015",Ref_49_Nagappan_2021,Water hyacinth (Eichhornia crassipes),Aquatic Biomass,34.98,6.46,34.53,,,21.8,10.0,42.25639818731828,25.180446345972182,,77.43684453329047,0.12913749340213562,0.8708625065978643,,,,,,0.740351629502573,2.2161234991423675,14.93,0.453,0.453,77.43684453329047,97.77,75.97,OK,Hydrothermal,HTL,"500 mL HP autoclave, vertical agitation (~50 cycles/min)",,Water,280.0,15.0,,14.2857,Autogenous (~6.2–9.0 MPa; ~900–1300 psi),5.0,,,H2O,,wt% of dry feed,Ether extract (bio-oil1) → dry Na2SO4 → rotavap (rt); Soxhlet of solids with acetone (bio-oil2); residue dried at 80°C,16.0,16.0,57.0,11.0,68.0,,,,,,,,,,,,,,,,,,,,,77.43684453329047,0.12913749340213562,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,"Literature: Missing source, to be filled",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,,False,formula,formula,formula
Catalytic hydrothermal liquefaction of biomass into bio-oils and other value-added products – A review,10.1016/j.fuel.2020.119053,2021,"Singh et al., Bioresource Technology, 2015",Ref_49_Nagappan_2021,Water hyacinth (Eichhornia crassipes),Aquatic Biomass,34.98,6.46,34.53,,,21.8,10.0,42.25639818731828,25.180446345972182,,77.43684453329047,0.12913749340213562,0.8708625065978643,,,,,,0.740351629502573,2.2161234991423675,14.93,0.453,0.453,77.43684453329047,97.77,75.97,OK,Hydrothermal,HTL,"500 mL HP autoclave, vertical agitation (~50 cycles/min)",,Water,280.0,15.0,,14.2857,Autogenous (~6.2–9.0 MPa; ~900–1300 psi),5.0,,,0.5N K2CO3,,wt% of dry feed,Ether extract (bio-oil1) → dry Na2SO4 → rotavap (rt); Soxhlet of solids with acetone (bio-oil2); residue dried at 80°C,18.0,19.0,55.0,8.0,63.0,,,,,,,,,,,,,,,,,,,,,77.43684453329047,0.12913749340213562,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,"Literature: Missing source, to be filled",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,,False,formula,formula,formula
Catalytic hydrothermal liquefaction of biomass into bio-oils and other value-added products – A review,10.1016/j.fuel.2020.119053,2021,"Singh et al., Bioresource Technology, 2015",Ref_49_Nagappan_2021,Water hyacinth (Eichhornia crassipes),Aquatic Biomass,34.98,6.46,34.53,,,21.8,10.0,42.25639818731828,25.180446345972182,,77.43684453329047,0.12913749340213562,0.8708625065978643,,,,,,0.740351629502573,2.2161234991423675,14.93,0.453,0.453,77.43684453329047,97.77,75.97,OK,Hydrothermal,HTL,"500 mL HP autoclave, vertical agitation (~50 cycles/min)",,Water,280.0,15.0,,14.2857,Autogenous (~6.2–9.0 MPa; ~900–1300 psi),5.0,,,0.5N KOH,,wt% of dry feed,Ether extract (bio-oil1) → dry Na2SO4 → rotavap (rt); Soxhlet of solids with acetone (bio-oil2); residue dried at 80°C,19.0,19.0,56.0,6.0,62.0,,,,,,,,,,,,,,,,,,,,,77.43684453329047,0.12913749340213562,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,"Literature: Missing source, to be filled",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,,False,formula,formula,formula
Catalytic hydrothermal liquefaction of biomass into bio-oils and other value-added products – A review,10.1016/j.fuel.2020.119053,2021,"Singh et al., Bioresource Technology, 2015",Ref_49_Nagappan_2021,Water hyacinth (Eichhornia crassipes),Aquatic Biomass,34.98,6.46,34.53,,,21.8,10.0,42.25639818731828,25.180446345972182,,77.43684453329047,0.12913749340213562,0.8708625065978643,,,,,,0.740351629502573,2.2161234991423675,14.93,0.453,0.453,77.43684453329047,97.77,75.97,OK,Hydrothermal,HTL,"500 mL HP autoclave, vertical agitation (~50 cycles/min)",,Water,280.0,15.0,,14.2857,Autogenous (~6.2–9.0 MPa; ~900–1300 psi),5.0,,,1N K2CO3,,wt% of dry feed,Ether extract (bio-oil1) → dry Na2SO4 → rotavap (rt); Soxhlet of solids with acetone (bio-oil2); residue dried at 80°C,22.0,11.0,60.0,7.0,67.0,,,,,,,,,,,,,,,,,,,,,77.43684453329047,0.12913749340213562,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,"Literature: Missing source, to be filled",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,,False,formula,formula,formula
Catalytic hydrothermal liquefaction of biomass into bio-oils and other value-added products – A review,10.1016/j.fuel.2020.119053,2021,"Singh et al., Bioresource Technology, 2015",Ref_49_Nagappan_2021,Water hyacinth (Eichhornia crassipes),Aquatic Biomass,34.98,6.46,34.53,,,21.8,10.0,42.25639818731828,25.180446345972182,,77.43684453329047,0.12913749340213562,0.8708625065978643,,,,,,0.740351629502573,2.2161234991423675,14.93,0.453,0.453,77.43684453329047,97.77,75.97,OK,Hydrothermal,HTL,"500 mL HP autoclave, vertical agitation (~50 cycles/min)",,Water,280.0,15.0,,14.2857,Autogenous (~6.2–9.0 MPa; ~900–1300 psi),5.0,,,1N KOH,,wt% of dry feed,Ether extract (bio-oil1) → dry Na2SO4 → rotavap (rt); Soxhlet of solids with acetone (bio-oil2); residue dried at 80°C,23.0,11.0,59.0,7.0,66.0,,,,,,,,,,,,,,,,,,,,,77.43684453329047,0.12913749340213562,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,"Literature: Missing source, to be filled",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,,False,formula,formula,formula
Hydrothermal liquefaction of various biomass and waste feedstocks for biocrude production: A state of the art review,10.1016/j.rser.2016.09.120,2017,"Zhong and Wei, Energy 29 (2004) 1731–1741",Ref_54_Zhong_Wei_2004,Cunninghamia lanceolata,Woody Biomass / Softwood,49.97,6.35,43.38,,,0.26,32.44,42.47,9.28,2.93,84.19,0.38531892148711244,0.6146810785128876,,,,,,0.6510906543926356,1.5249149489693816,18.24,0.616,0.616,84.19,99.96,99.7,OK,Hydrothermal,HTL,250 mL stainless steel batch reactor (with magnetic stirrer),,Water,280.0,10.0,,8.0,Autogenic (not specified),,,12.5,none,0.0,wt% of dry feedstock,Per authors’ previous work [21],19.29,30.29,14.82,35.6,,,,,,,,,,,,,,,,,,,,,,84.19,0.38531892148711244,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,,False,,False,,False,,False,formula,formula,formula
Hydrothermal liquefaction of various biomass and waste feedstocks for biocrude production: A state of the art review,10.1016/j.rser.2016.09.120,2017,"Zhong and Wei, Energy 29 (2004) 1731–1741",Ref_54_Zhong_Wei_2004,Cunninghamia lanceolata,Woody Biomass / Softwood,49.97,6.35,43.38,,,0.26,32.44,42.47,9.28,2.93,84.19,0.38531892148711244,0.6146810785128876,,,,,,0.6510906543926356,1.5249149489693816,18.24,0.616,0.616,84.19,99.96,99.7,OK,Hydrothermal,HTL,250 mL stainless steel batch reactor (with magnetic stirrer),,Water,280.0,10.0,,8.0,Autogenic (not specified),,,12.5,K2CO3,0.1,wt% of dry feedstock,Per authors’ previous work [21],23.02,28.02,,,,5.988653,5.864866200000001,0.1532671599999999,0.1613952,26.015,66.58,5.89,27.48,0.05,0.0,0.31,0.0884650045058576,20.931,57.6,5.6,36.67,0.13,0.0,0.478,1.158,84.19,0.38531892148711244,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,assumed_zero_closure,assumed_zero_closure,,False,,False,,False,,False,formula,formula,formula
Hydrothermal liquefaction of various biomass and waste feedstocks for biocrude production: A state of the art review,10.1016/j.rser.2016.09.120,2017,"Zhong and Wei, Energy 29 (2004) 1731–1741",Ref_54_Zhong_Wei_2004,P. massoniana,Woody Biomass / Softwood,48.03,6.13,45.8,,,0.42,26.86,43.1,12.52,4.46,82.48,0.325654704170708,0.6743452958292919,,,,,,0.7151780137414115,1.5315427857589006,16.83,0.572,0.572,82.48,100.38,99.96,OK,Hydrothermal,HTL,250 mL stainless steel batch reactor (with magnetic stirrer),,Water,280.0,10.0,,8.0,Autogenic (not specified),,,12.5,none,0.0,wt% of dry feedstock,Per authors’ previous work [21],17.34,27.83,15.58,39.25,,,,,,,,,,,,,,,,,,,,,,82.48,0.325654704170708,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,,False,,False,,False,,False,formula,formula,formula
Hydrothermal liquefaction of various biomass and waste feedstocks for biocrude production: A state of the art review,10.1016/j.rser.2016.09.120,2017,"Zhong and Wei, Energy 29 (2004) 1731–1741",Ref_54_Zhong_Wei_2004,P. massoniana,Woody Biomass / Softwood,48.03,6.13,45.8,,,0.42,26.86,43.1,12.52,4.46,82.48,0.325654704170708,0.6743452958292919,,,,,,0.7151780137414115,1.5315427857589006,16.83,0.572,0.572,82.48,100.38,99.96,OK,Hydrothermal,HTL,250 mL stainless steel batch reactor (with magnetic stirrer),,Water,280.0,10.0,,8.0,Autogenic (not specified),,,12.5,K2CO3,0.1,wt% of dry feedstock,Per authors’ previous work [21],24.94,18.27,,,,,,,,,,,,,,,,,,,,,,,,82.48,0.325654704170708,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,,False,,False,,False,,False,formula,formula,formula
Hydrothermal liquefaction of various biomass and waste feedstocks for biocrude production: A state of the art review,10.1016/j.rser.2016.09.120,2017,"Zhong and Wei, Energy 29 (2004) 1731–1741",Ref_54_Zhong_Wei_2004,P. tomentosa,Woody Biomass / Hardwood,46.69,5.96,47.25,,,0.49,23.03,44.55,24.61,8.4,92.19,0.24981017463933183,0.7501898253606681,,,,,,0.7589955022488756,1.5318055258085244,15.87,0.543,0.543,92.19,100.39,99.9,OK,Hydrothermal,HTL,250 mL stainless steel batch reactor (with magnetic stirrer),,Water,280.0,10.0,,8.0,Autogenic (not specified),,,12.5,none,0.0,wt% of dry feedstock,Per authors’ previous work [21],22.38,23.75,17.14,36.73,,,,,,,,,,,,,,,,,,,,,,92.19,0.24981017463933183,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,,False,,False,,False,,False,formula,formula,formula
Hydrothermal liquefaction of various biomass and waste feedstocks for biocrude production: A state of the art review,10.1016/j.rser.2016.09.120,2017,"Zhong and Wei, Energy 29 (2004) 1731–1741",Ref_54_Zhong_Wei_2004,P. tomentosa,Woody Biomass / Hardwood,46.69,5.96,47.25,,,0.49,23.03,44.55,24.61,8.4,92.19,0.24981017463933183,0.7501898253606681,,,,,,0.7589955022488756,1.5318055258085244,15.87,0.543,0.543,92.19,100.39,99.9,OK,Hydrothermal,HTL,250 mL stainless steel batch reactor (with magnetic stirrer),,Water,280.0,10.0,,8.0,Autogenic (not specified),,,12.5,K2CO3,0.1,wt% of dry feedstock,Per authors’ previous work [21],27.13,13.05,,,,,,,,,,,,,,,,,,,,,,,,92.19,0.24981017463933183,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,,False,,False,,False,,False,formula,formula,formula
Hydrothermal liquefaction of various biomass and waste feedstocks for biocrude production: A state of the art review,10.1016/j.rser.2016.09.120,2017,"Zhong and Wei, Energy 29 (2004) 1731–1741",Ref_54_Zhong_Wei_2004,F. mandshurica,Woody Biomass / Hardwood,46.13,5.88,47.92,,,0.72,21.57,46.2,26.81,6.27,94.58000000000001,0.22806090082469865,0.7719390991753013,,,,,,0.779102536310427,1.5295902883156296,15.45,0.531,0.531,94.58,100.65,99.93,OK,Hydrothermal,HTL,250 mL stainless steel batch reactor (with magnetic stirrer),,Water,280.0,10.0,,8.0,Autogenic (not specified),,,12.5,none,0.0,wt% of dry feedstock,Per authors’ previous work [21],28.13,14.89,17.02,39.96,,,,,,,,,,,,,,,,,,,,,,94.58000000000001,0.22806090082469865,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,,False,,False,,False,,False,formula,formula,formula
Hydrothermal liquefaction of various biomass and waste feedstocks for biocrude production: A state of the art review,10.1016/j.rser.2016.09.120,2017,"Zhong and Wei, Energy 29 (2004) 1731–1741",Ref_54_Zhong_Wei_2004,F. mandshurica,Woody Biomass / Hardwood,46.13,5.88,47.92,,,0.72,21.57,46.2,26.81,6.27,94.58000000000001,0.22806090082469865,0.7719390991753013,,,,,,0.779102536310427,1.5295902883156296,15.45,0.531,0.531,94.58,100.65,99.93,OK,Hydrothermal,HTL,250 mL stainless steel batch reactor (with magnetic stirrer),,Water,280.0,10.0,,8.0,Autogenic (not specified),,,12.5,K2CO3,0.1,wt% of dry feedstock,Per authors’ previous work [21],30.37,9.93,,,,,,,,,,,,,,,,,,,,,,,,94.58000000000001,0.22806090082469865,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,,False,,False,,False,,False,formula,formula,formula
Hydrothermal liquefaction of various biomass and waste feedstocks for biocrude production: A state of the art review,10.1016/j.rser.2016.09.120,2017,"Sun et al., Energy Conversion and Management 52 (2011) 924–933",Sun_2011_Paulownia_HTL,Paulownia,Woody Biomass / Hardwood,45.5,6.3,48.2,,,0.8,23.44,42.35,25.22,8.19,91.01,0.257554114932425,0.742445885067575,,,,,,0.7945054945054946,1.6615384615384616,15.79,0.528,0.528,91.01,100.8,100.0,OK,Hydrothermal,HTL,1000 mL stainless steel autoclave (magnetic stirrer),,De-ionized water,280.0,10.0,,16.7,Autogenic,,,6.0,none,0.0,wt% of dry feed,Per Fig.1 workflow,22.69,23.31,17.24,36.76,,,,,,,,,,,,,,,,,,,,,,91.01,0.257554114932425,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,,False,,False,,False,,False,formula,formula,formula
Hydrothermal liquefaction of various biomass and waste feedstocks for biocrude production: A state of the art review,10.1016/j.rser.2016.09.120,2017,"Sun et al., Energy Conversion and Management 52 (2011) 924–933",Sun_2011_Paulownia_HTL,Paulownia,Woody Biomass / Hardwood,45.5,6.3,48.2,,,0.8,23.44,42.35,25.22,8.19,91.01,0.257554114932425,0.742445885067575,,,,,,0.7945054945054946,1.6615384615384616,15.79,0.528,0.528,91.01,100.8,100.0,OK,Hydrothermal,HTL,1000 mL stainless steel autoclave (magnetic stirrer),,De-ionized water,280.0,10.0,,16.7,Autogenic,,,6.0,Fe catalytic,0.1,wt% of dry feed,Per Fig.1 workflow,22.05,18.1,30.46,29.39,,,,,,,,,,,,,,,,,,,,,,91.01,0.257554114932425,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,,False,,False,,False,,False,formula,formula,formula
Hydrothermal liquefaction of various biomass and waste feedstocks for biocrude production: A state of the art review,10.1016/j.rser.2016.09.120,2017,"Zhong and Wei, Energy 29 (2004) 1731–1741",Ref_54_Zhong_Wei_2004,Cunninghamia lanceolata,Woody Biomass / Softwood,49.97,6.35,43.38,,,0.26,32.44,42.47,9.28,2.93,84.19,0.38531892148711244,0.6146810785128876,,,,,,0.6510906543926356,1.5249149489693816,18.24,0.616,0.616,84.19,99.96,99.7,OK,Hydrothermal,HTL,250 mL stainless steel batch reactor (with magnetic stirrer),,Water,280.0,10.0,,8.0,Autogenic (not specified),,,12.5,none,0.0,wt% of dry feedstock,Per authors’ previous work [21],19.29,30.29,14.82,35.6,,,,,,,,,,,,,,,,,,,,,,84.19,0.38531892148711244,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,,False,,False,,False,,False,formula,formula,formula
